molecule_chembl_id,smiles,standard_units,pIC50,pKi
CHEMBL5218995,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,7.0,
CHEMBL5219054,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CCC(CCCCC)(CC1)CC2.[Na+],nM,6.508638306165727,
CHEMBL5219346,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.431798275933005,
CHEMBL5219362,CCCCCC12CCC(COC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]3CCNC3=O)(CC1)CC2,nM,6.568636235841013,
CHEMBL5219370,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.853871964321762,
CHEMBL5219492,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C1CC2CCCC(C2)C1.[Na+],nM,6.5376020021010435,
CHEMBL5219523,CC(C)C[C@H](NC(=O)OCC1CC2C=CC1C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.552841968657781,
CHEMBL5219749,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,5.987162775294828,
CHEMBL5219870,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CCC(CCCCC)(CC1)CC2,nM,6.508638306165727,
CHEMBL5219917,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C1CC2CCCC(C2)C1,nM,6.5376020021010435,
CHEMBL5219984,CC(C)C[C@H](NC(=O)OCC1CC2C=CCC(C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.508638306165727,
CHEMBL522,NCc1ccccc1,nM,7.214670164989233,
CHEMBL5220123,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.823908740944319,
CHEMBL5220147,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,5.767003889607846,
CHEMBL5220196,CC(C)C[C@H](NC(=O)OCCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.6020599913279625,
CHEMBL5220285,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C1CC2C=CCC(C2)C1.[Na+],nM,6.522878745280337,
CHEMBL5220377,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.086186147616283,
CHEMBL5220452,CC(C)C[C@H](NC(=O)OCCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.568636235841013,
CHEMBL5220471,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(C3)C1)C2.[Na+],nM,6.568636235841013,
CHEMBL5220472,CC(C)C[C@H](NC(=O)OCC1CC2C=CCC(C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.585026652029182,
CHEMBL5220572,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C1CC2C=CCC(C2)C1,nM,6.552841968657781,
CHEMBL5220574,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CC3CC(CC(C3)C1)C2,nM,6.5376020021010435,
CHEMBL5220641,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(O)(C3)C1)C2.[Na+],nM,6.107905397309519,
CHEMBL5220774,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,5.721246399047171,
CHEMBL5220835,CC(C)C[C@H](NC(=O)OCC1CC2CCCC(C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.7447274948966935,
CHEMBL5220933,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,nM,6.4089353929735005,
CHEMBL523052,O=C(CSc1nc(C2CCCCC2)nc2ccccc12)NCc1ccco1,nM,4.739928612014925,
CHEMBL525084,CC(C)=CC[C@@]12Oc3cc(O)c([C@H]4C=C(C)C[C@H](c5ccc(O)cc5O)[C@H]4C(=O)c4ccc(O)cc4O)c(O)c3C(=O)[C@]1(O)Oc1cc(O)ccc12,nM,5.173925197299174,
CHEMBL5266148,CCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCc1ccccn1,nM,6.198367653766834,
CHEMBL5266928,O=C(CCc1ccccc1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.043447408082601,
CHEMBL5266964,CC(C)(C)[C@H](NS(=O)(=O)C1CC1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,nM,7.641494088509765,
CHEMBL5267069,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cc(F)cc(F)c1,nM,5.719979651227051,
CHEMBL5267356,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C,nM,6.82198281990828,
CHEMBL5267414,O=C(CCl)N1N=C(c2cc(Cl)ccc2F)C(c2ccccc2)C1c1ccc2nccnc2c1,nM,7.853871964321762,
CHEMBL5267952,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)c(Cl)c1,nM,7.443697499232712,
CHEMBL5268256,O=c1[nH]cc(-c2cc(-c3cccc(Cl)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,nM,5.195179321278838,
CHEMBL5268979,Cc1ccccc1C(=O)N(C)c1ccccc1,nM,6.173925197299173,
CHEMBL5269476,CC(C)=CCC12Oc3cc(O)c(C4C=C(C)CC(c5ccc(O)cc5O)C4C(=O)c4ccc(O)cc4O)c(O)c3C(=O)C1(O)Oc1cc(O)ccc12,nM,4.856985199745905,
CHEMBL5269544,COc1ccc(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1OC,nM,7.838631997765025,
CHEMBL5269547,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(F)c(F)c3)C[C@@H]21,nM,7.87942606879415,
CHEMBL5269595,O=C(c1ccc(-c2ccc(Cl)cc2)o1)C(F)(F)c1cncc(Br)c1,nM,4.2441251443275085,
CHEMBL5269736,O=C(NCc1nc(-c2ccc(C(F)(F)F)cc2)no1)c1ccccc1,nM,4.207398218835033,
CHEMBL5269801,CC1=C(c2ccccc2)C1C(=O)NC(Cc1cccc(F)c1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.849243560139691,
CHEMBL5270064,CC(C)(C)OC(=O)NCn1[se]c2ccccc2c1=O,nM,6.481486060122113,
CHEMBL5270421,COc1ccc2cc([C@@H](C)C(=O)Oc3cncc(Cl)c3)ccc2c1,nM,6.795880017344075,
CHEMBL5270522,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3cc(F)cc(F)c3)C[C@@H]21,nM,7.732828271596986,
CHEMBL5270638,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(C(F)(F)F)c2)no1,nM,4.8458804744841535,
CHEMBL5270743,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1Cl,nM,7.640164517660112,
CHEMBL5270863,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(Cl)c2)no1,nM,4.6728454875905685,
CHEMBL5271003,CC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,nM,4.9434762759209,
CHEMBL5271510,CCCc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,nM,5.055517327849832,
CHEMBL5271624,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,nM,6.3872161432802645,
CHEMBL5272459,O=c1c(OCCCO)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,nM,5.251811972993799,
CHEMBL5272656,COc1cccc(-c2noc(CNC(=O)C3C(C)=C3c3ccccc3)n2)c1,nM,4.405386490839902,
CHEMBL5272843,CC(=O)NC(C)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[C@@H](CO)C(=O)N[C@H](C=O)CCC(N)=O)[C@@H](C)O,nM,5.1249387366083,
CHEMBL5273500,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cccnc1,nM,6.1258081953209285,
CHEMBL5273811,O=c1c2ccccc2[se]n1Cc1ccc(Cl)cc1,nM,6.084072788302884,
CHEMBL5274000,CC(C)CCn1sc2ccc(Br)cc2c1=O,nM,6.494850021680094,
CHEMBL5274064,CCCCNC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,nM,6.040958607678906,
CHEMBL5274265,CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccccc1F)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,5.126098402135539,
CHEMBL5274314,O=C(/C=C/c1ccccc1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.3345597319346965,
CHEMBL5274679,CC1=C(c2ccccc2)C1C(=O)NC(CC1CCCCC1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.712870379280889,
CHEMBL5274687,COc1ccc(OC(C)C(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,nM,7.1605219526258015,
CHEMBL5274857,CN(C)c1ccc(CCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,nM,6.422278475490979,
CHEMBL5274912,O=C(Cc1cncc(Br)c1)c1cnc(-c2ccc(Cl)cc2)o1,nM,4.1249387366083,
CHEMBL5275051,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.978810700930062,
CHEMBL5275166,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1,nM,8.036212172654444,
CHEMBL5275295,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CCc3cccc(F)c3)C[C@@H]21,nM,7.782516055786093,
CHEMBL5275426,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cccc(F)c1,nM,8.119186407719209,
CHEMBL5275584,Cn1cnc2c1c(=O)n(CC(=O)Nc1ccc(S(=O)(=O)Nc3ncccn3)cc1)c(=O)n2C,nM,5.248720896016658,
CHEMBL5275803,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(C)c2)no1,nM,4.453210648368742,
CHEMBL5276480,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)OCc1ccccc1,nM,7.292429823902063,
CHEMBL5276490,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Cl)cc3)C[C@@H]21,nM,7.721246399047171,
CHEMBL5276507,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(OC(F)(F)F)c2)no1,nM,4.706858516549069,
CHEMBL5276871,O=C(/C=C/c1ccco1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.218101080648851,
CHEMBL5276875,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OCc3ccccc3)C[C@@H]21,nM,7.403402904373539,
CHEMBL5277063,CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)O)CC1,nM,6.698970004336019,
CHEMBL5277713,O=c1c2ccccc2sn1CCCCc1ccccc1,nM,6.3872161432802645,
CHEMBL5277714,CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NC2CC2)c1=O,nM,5.621602099051862,
CHEMBL5277777,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2ccccc2)no1,nM,4.098977826751921,
CHEMBL5277900,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1ccc(F)c(F)c1,nM,7.7594507517174005,
CHEMBL5278207,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc2ccccc2[nH]1,nM,6.815024809301739,
CHEMBL5278216,COc1ccc(OCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,nM,7.441291429466834,
CHEMBL5278228,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cccc2ccccc12,nM,7.142667503568732,
CHEMBL5278309,O=C(c1ccc(-c2ccc(Cl)cc2)o1)C(F)c1cncc(Br)c1,nM,4.552841968657781,
CHEMBL5278945,CC(c1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,nM,5.3872161432802645,
CHEMBL5278950,O=C(NCCc1cccc(F)c1)[C@@H](c1cncnc1)N(C(=O)[C@H](F)Cl)c1ccc(S(F)(F)(F)(F)F)cc1,nM,7.251811972993799,
CHEMBL5279101,O=c1c(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,nM,4.368657713516067,
CHEMBL5279125,O=C[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1Cc2ccccc2CN1,nM,4.422048872270245,
CHEMBL5279136,O=C(NCCNC(=O)c1cc(=O)c2c(O)cccc2o1)c1ccc(O)c(O)c1,nM,4.798602875679548,
CHEMBL5279145,COc1cncc(Cn2[se]c3ccccc3c2=O)c1,nM,6.330683119433888,
CHEMBL5279597,O=C(Oc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,nM,5.698970004336019,
CHEMBL5279748,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,7.433916215832004,
CHEMBL5279877,CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccc(F)cc1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.782252926737207,
CHEMBL5279962,O=C(Nc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,nM,5.1487416512809245,
CHEMBL5280472,CC1=C(C(=O)OCCc2ccccc2)C(c2ccccc2[N+](=O)[O-])C2C(=O)CCCC2N1,nM,5.6020599913279625,
CHEMBL5280512,Cc1ccccc1Cn1c(=O)sn(-c2cccc3ccccc23)c1=O,nM,5.809668301829708,
CHEMBL5280630,CC(=O)NC(CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCC(N)=O)[C@@H](C)O,nM,5.1249387366083,
CHEMBL5280654,CCC(CC)OC(=O)[C@H](C)N[P@@](=O)(CC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,nM,4.942714355581785,
CHEMBL5280670,CC1=C(c2ccccc2)C1C(=O)NC(C)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.013541787262693,
CHEMBL5280783,CCCn1sc2ccccc2c1=O,nM,6.136677139879544,
CHEMBL5280903,Cc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,nM,5.366531544420414,
CHEMBL5280925,COc1cccc(Cn2[se]c3ccccc3c2=O)c1,nM,6.440093374963888,
CHEMBL5281031,COc1ccc(/C=C/C(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c(OC)c1,nM,6.708631149548418,
CHEMBL5281103,Cn1c(=O)c2c(nc3n(CC#Cc4ccc(Cl)c(Cl)c4)ccn23)n(C)c1=O,nM,5.327902142064283,
CHEMBL5281399,O=c1cc(Cc2ccc(O)c(O)c2)oc2cccc(O)c12,nM,5.070581074285707,
CHEMBL5281483,O=C(OCCc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,nM,4.355561410532162,
CHEMBL5281602,CC(C)=CCCC1=C[C@H](c2c(O)cc3c(c2O)C(=O)C[C@@H](c2ccc(O)cc2O)O3)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,nM,5.318758762624412,
CHEMBL5281998,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,nM,7.096910013008056,
CHEMBL5282049,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc2c(c1)OCCO2,nM,7.029188389127482,
CHEMBL5282079,CC(C)(C)[C@H](NS(=O)(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,nM,7.649364391741045,
CHEMBL5282244,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Br)cc3Cl)C[C@@H]21,nM,7.876148359032914,
CHEMBL5282313,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,5.1732774798310075,
CHEMBL5282983,Clc1ccc(-c2c(-n3ccnc3)c(-c3ccc(Br)cc3)nn2-c2ccc(Cl)c(Cl)c2)cc1,nM,5.6020599913279625,
CHEMBL5283003,O=C(C#Cc1ccccc1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.32910504647979,
CHEMBL5283004,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,nM,6.366531544420414,
CHEMBL5283181,O=c1c2ccccc2[se]n1-c1cccc([N+](=O)[O-])c1,nM,6.823908740944319,
CHEMBL5283687,COc1ccc(-c2sc3n(c(NC(C)(C)C)c4[n+]3[C@H]3CC(=O)C=C[C@H]3OC4)c2-c2ccc(OC)cc2)cc1.O=S(=O)([O-])C(F)(F)F,nM,4.684029654543083,
CHEMBL5283942,C[C@H](NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1)c1ccccc1,nM,9.698970004336019,
CHEMBL5283975,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,7.262489309326524,
CHEMBL5284199,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)c3ccc4ccccc4c3)C[C@@H]21,nM,6.343901797987168,
CHEMBL5284419,C/C=C/C(=O)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,3.602077363454683,
CHEMBL5284630,CN(C)c1ccc(/C=C/C(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,nM,6.425968732272281,
CHEMBL5284676,O=c1cc(CCc2ccc(O)c(O)c2)oc2cccc(O)c12,nM,5.236572006437063,
CHEMBL5284680,O=c1c(OCCO)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,nM,5.214670164989233,
CHEMBL5284820,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2ccccc2C(F)(F)F)no1,nM,4.1744440677096435,
CHEMBL5285762,COC(=O)c1cc2c(O)cc(C(F)(F)F)cc2o1,nM,5.366531544420414,
CHEMBL5285814,O=C(/C=C/c1cccs1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.263125638351577,
CHEMBL5286093,CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccc2ccccc2c1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,5.189095719331299,
CHEMBL5286307,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CCC[C@@H]2C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,7.743282254022513,
CHEMBL5286326,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3cccc(C(F)(F)F)c3)C[C@@H]21,nM,7.363512103646634,
CHEMBL5286331,COc1ccc(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1F,nM,7.429457060118103,
CHEMBL5286417,CC(C)(C)OC(=O)Nc1ccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c(=O)c1,nM,6.173925197299173,
CHEMBL5286682,O=C(NCCNC(=S)Nc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,nM,5.468521082957745,
CHEMBL5286696,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)/C=C/c1ccccc1,nM,6.2790968291865425,
CHEMBL5286815,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,nM,5.600326278518962,
CHEMBL5287068,CSc1ccc2c(c1)NC(=O)C(F)(F)C2=O,nM,6.080921907623926,
CHEMBL5287202,COc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2=O,nM,6.585026652029182,
CHEMBL5287318,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Cl)c(Cl)c3)C[C@@H]21,nM,7.906578314837765,
CHEMBL5287345,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])OCc1ccccc1.[Na+],nM,7.3979400086720375,
CHEMBL5287352,CCCCCCCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,nM,5.6252516539898965,
CHEMBL5287688,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc4ccccc4c3)C[C@@H]21,nM,7.283162276700476,
CHEMBL5287690,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Br)c(Cl)c3)C[C@@H]21,nM,7.294136287716081,
CHEMBL5287918,O=C(CCl)N1N=C(c2ccccc2)C[C@@H]1c1cccc2nccnc12,nM,6.275724130399211,
CHEMBL5288153,Cc1cc(Cl)ccc1OCC(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,7.705533773838407,
CHEMBL5288267,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)O)CC1,nM,6.638272163982407,
CHEMBL5288416,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Cl)cc3Cl)C[C@@H]21,nM,7.688246138944246,
CHEMBL5288475,O=C(/C=C/c1ccccn1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,3.989530430203608,
CHEMBL5288572,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc([N+](=O)[O-])c2)no1,nM,4.706416486503883,
CHEMBL5288669,Cc1cccc(C(=O)Oc2c(C)cccc2C(=O)Oc2cncc(Cl)c2)c1O,nM,5.309803919971486,
CHEMBL5288729,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,nM,4.063888568325146,
CHEMBL5288812,COc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1,nM,6.522878745280337,
CHEMBL5288939,CC1=C(c2ccccc2)C1C(=O)NC(CC1CC1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.114695332411032,
CHEMBL5288969,CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccn(C)c2)cc1,nM,5.3872161432802645,
CHEMBL5289335,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,nM,6.187086643357144,
CHEMBL5289700,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(F)cc1,nM,4.3260580013659125,
CHEMBL5290148,CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccccc1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,5.278189384787454,
CHEMBL5290282,COc1ccc(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1,nM,7.818156412055227,
CHEMBL5290455,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc2ccccn2n1,nM,6.5246194068566385,
